ID,DEPARTAMENTO,COD_DPTO,MUNICIPIO,COD_MCPIO,Cod_candidato,NOMBRE,Votos,PARTIDO,COD_PARTIDO,GENERO,EDAD,age (estimada),gender (estimado),blurness,facequality,yaw_angle,pitch_angle,roll_angle,BD,alto,ancho,fhwr,alto_rot,ancho_rot,fhwr_rot,alto_correg,ancho_correg,fhwr_correg,ranking,partidoFE,ideologia_cat,fhwr_cat,combo_id
1031303,ATLANTICO,103,GALAPA,13,03,FABIAN ALBERTO BONETT BERDUGO,9944,MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL MAIS,12,M,40,51,Male,"0,36","70,814","12,893775","-0,5633924","-9,35706","39,82",57,107,"1,877192982",63,107,"1,698412698","62,25727624","106,8769811","1,716698635",2,MAIS,Izquierda,1,16
10120807,ANTIOQUIA,101,REMEDIOS,208,07,GONZALO DE JESUS SANCHEZ RAMIREZ,554,REMEDIOS PARA TODO,4086,M,64,53,Male,"0,361","70,834","11,512981","-8,681781","-3,736929","3,416",88,157,"1,784090909",92,157,"1,706521739","90,41991533","156,6661894","1,732651361",5,0,,1,
253702,NORTE DE SANTANDER,25,EL CARMEN,37,02,REYNERIO PACHECO RAMIREZ,37,MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL MAIS,12,M,29,26,Female,"0,25","70,895","12,538301","3,4778724","-7,504856","2,779",94,172,"1,829787234",104,172,"1,653846154","100,3783389","171,4408843","1,707947016",3,MAIS,Izquierda,1,14
197401,HUILA,19,SANTA MARIA,74,01,VIANCY CAROLINA GARCIA,2062,PARTIDO CENTRO DEMOCRATICO,11,F,37,30,Female,"0,324","70,898","12,42051","-4,18225","-9,282029","29,941",92,157,"1,706521739",99,157,"1,585858586","96,76327316","155,5894749","1,607939354",2,Centro Democrático,Derecha,0,27
231903,NARIÑO,23,BUESACO,19,03,NILSON LUIS LOPEZ DIAZ,7494,PACTO CON EL PUEBLO Y CON EL CAMPO,2720,M,41,42,Male,"0,342","70,94","12,300091","-4,8520784","-7,2975845","20,001",94,192,"2,042553191",98,192,"1,959183673","98,70056111","190,1907157","1,926946652",1,0,,1,
1051308,BOLIVAR,105,CALAMAR,13,08,ALEJANDRO MARIO DE JESUS ARRAZOLA SAGBINI,5065,PARTIDO CONSERVADOR COLOMBIANO -  RE,4082,M,33,28,Male,"0,361","70,969","12,811147","1,0593606","-4,456496","10,585",88,159,"1,806818182",89,159,"1,786516854","92,30521691","158,208474","1,713971098",1,0,,1,
119401,CAUCA,11,TORIBIO,94,01,DIEGO FERNANDO YATACUE ORTEGA,5204,MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL MAIS,12,M,40,23,Male,"0,377","71,056","11,951331","-6,5599995","-2,5196621","9,804",69,136,"1,971014493",72,136,"1,888888889","70,38404386","135,6926655","1,92788959",2,MAIS,Izquierda,1,14
1079103,BOYACA,107,FLORESTA,91,03,JUAN CARLOS TORRES OLIVARES,0,PARTIDO DE UNIDAD NACIONAL - MOVIMIENTO ALTERNATIVO INDÃGENA Y SOCIAL - MAIS,4177,M,50,55,Male,"0,362","71,08","12,477509","3,5207934","-10,23779","21,653",63,120,"1,904761905",72,120,"1,666666667","68,21763586","120,5777052","1,767544473",2,0,Centro,1,4
522008,META,52,CUMARAL,20,08,ENRIQUE ALBERTO DOUSDEBES ROJAS,2745,ALBERTO ALCALDE,3036,M,48,59,Male,"0,357","71,099","12,567507","2,857375","-10,958354","10,922",100,194,"1,94",111,194,"1,747747748","108,2516199","193,1238656","1,784027489",2,0,,1,
1017803,ANTIOQUIA,101,CARACOLI,78,03,FABIAN DARIO MARIN MONSALVE,967,PARTIDO CONSERVADOR COLOMBIANO,2,M,39,43,Male,"0,046","71,215","12,84968","0,66291165","-5,9744186","7,055",75,132,"1,76",77,132,"1,714285714","77,81925195","130,8666998","1,68167512",1,Conservador,Derecha,0,9
1522303,CUNDINAMARCA,15,SAN BERNARDO,223,03,PEDRO JULIO GUTIERREZ SABOGAL,2372,SAN BERNARDO NOS UNE,2457,M,30,40,Male,"0,351","71,225","11,713848","7,5057716","-3,8365088","5,699",75,131,"1,746666667",76,131,"1,723684211","78,23843539","130,8402531","1,672327066",2,0,,0,
10732501,BOYACA,107,TURMEQUE,325,01,PEDRO ANTONIO MURILLO MORENO,2817,PARTIDO LIBERAL COLOMBIANO,1,M,60,58,Male,"0,342","71,251","-11,925316","6,508515","10,152354","3,629",91,155,"1,703296703",95,155,"1,631578947","98,74101462","155,5696179","1,575531895",1,Liberal,Derecha,0,9
133102,CORDOBA,13,PUEBLO NUEVO,31,02,ANDRES AVELINO GONZALEZ MONTIEL,9036,MOVIMIENTO AUTORIDADES INDIGENAS DE COLOMBIA AICO,5,M,50,33,Male,"0,436","71,371","12,294305","4,251181","-11,0934105","35,691",79,163,"2,063291139",88,163,"1,852272727","86,18227901","162,2632216","1,882791027",2,AICO,Izquierda,1,16
1523501,CUNDINAMARCA,15,SASAIMA,235,01,ARTURO JIMENEZ PULIDO,2148,SI PODEMOS,2289,M,63,62,Male,"0,358","71,397","12,590975","2,209614","-8,657751","5,581",85,171,"2,011764706",98,171,"1,744897959","91,91575321","171,008396","1,860490613",2,0,,1,
643001,PUTUMAYO,64,VILLAGARZON,30,01,JOSE ULISES MORA MELO,48,PARTIDO ADA,16,M,61,69,Male,"0,394","71,408","-12,488274","-2,9336157","1,4831886","1,275",111,187,"1,684684685",111,187,"1,684684685","112,2311089","186,9114644","1,665415821",6,0,,0,
464004,CASANARE,46,AGUAZUL,40,04,MARTHA JOHANA MORENO FONSECA,10070,AGUAZUL SOCIAL PRODUCTIVO Y SOSTENIBLE,2919,F,37,40,Female,"0,377","71,465","-12,17679","4,895486","5,397398","74,288",77,147,"1,909090909",77,147,"1,909090909","80,23299813","145,8779214","1,818178615",1,0,,1,
316703,VALLE,31,LA CUMBRE,67,03,WILMAR CARVAJAL GONZALEZ,3938,LA CUMBRE SOMOS TODOS,4130,M,50,48,Male,"1,419","71,471","-12,135182","4,157442","26,90632","12,845",112,215,"1,919642857",155,215,"1,387096774","142,4138424","221,592921","1,55597881",1,0,,0,
257903,NORTE DE SANTANDER,25,SAN CAYETANO,79,03,NURY ESPERANZA ORTEGA MUÑOZ,7,PARTIDO COLOMBIA JUSTA LIBRES,14,F,51,61,Female,"0,435","71,55","-11,286364","8,878304","7,0241766","83,748",100,163,"1,63",102,163,"1,598039216","104,3855662","161,2874736","1,545112792",7,0,,0,
10114502,ANTIOQUIA,101,GUATAPE,145,02,MARIA MARGARITA JIMENEZ ZULUAGA,138,PARTIDO CONSERVADOR COLOMBIANO,2,F,43,36,Female,"0,35","71,607","-11,830864","6,5836835","18,435425","78,654",66,116,"1,757575758",83,116,"1,397590361","76,52729283","118,2690846","1,545449738",4,Conservador,Derecha,0,27
2510004,NORTE DE SANTANDER,25,VILLA DEL ROSARIO,100,04,CARLOS JULIO SOCHA HERNANDEZ,16698,PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U,8,M,54,53,Female,"0,707","71,713","12,661247","0,5783454","-9,593521","32,495",85,153,"1,8",90,153,"1,7","92,64409978","152,5268505","1,646374144",2,De la U,Centro,0,3
2312302,NARIÑO,23,SAN PEDRO DE CARTAGO,123,02,WALTER FERNANDO RODRIGUEZ LOPEZ,2348,PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U,8,M,37,36,Male,"0,347","71,753","11,01932","9,709612","-3,3818076","13,217",103,199,"1,932038835",104,199,"1,913461538","106,4144294","198,4175054","1,864573315",2,De la U,Centro,1,4
195604,HUILA,19,PALESTINA,56,04,LUIS HERNAN CASTILLO BOHORQUEZ,428,PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI,6,M,40,48,Male,"0,348","71,799","12,687669","0,66622514","-5,0520535","12,648",79,141,"1,784810127",83,141,"1,698795181","81,68715899","140,4522299","1,719391782",5,ASI,Izquierda,1,16
240803,RISARALDA,24,APIA,08,03,LUIS HERNANDO MURILLO BLANDON,3458,PARTIDO CONSERVADOR COLOMBIANO,2,M,57,52,Male,"0,255","71,855","12,302889","-3,7185264","8,697506","13,409",80,152,"1,9",100,152,"1,52","97,18665129","155,5446942","1,600473852",1,Conservador,Derecha,0,9
272203,SANTANDER,27,BETULIA,22,03,ANGEL MIRO MELO OROSTEGUI,1729,UNIDAD Y COMPROMISO POR BETULIA,5053,M,54,51,Male,"0,146","71,918","9,120515","-14,417478","6,750495","1,427",102,188,"1,843137255",105,188,"1,79047619","107,2877239","187,1668629","1,744531957",1,0,,1,
10130102,ANTIOQUIA,101,ZARAGOZA,301,02,ANDRES EMILIO LUJAN MONROY,3832,ZARAGOZA CUENTA CONMIGO,2577,M,40,34,Male,"0,999","71,95","12,09205","4,1986685","1,0014347","3,981",91,166,"1,824175824",97,166,"1,711340206","96,4084284","166,2368064","1,724297442",2,0,,1,
1528302,CUNDINAMARCA,15,TIBACUY,283,02,OMAR MONDRAGON BELTRAN,437,TIBACUY EMPODERADO AGRO TURISTICO Y COMPROMETIDO CON EL MEDIO AMBIENTE,2092,M,55,48,Male,"0,34","71,96","12,479962","2,1903853","-15,283907","2,314",76,154,"2,026315789",89,154,"1,730337079","85,70129327","153,0344864","1,785673011",3,0,,1,
110403,CAUCA,11,ALMAGUER,04,03,INTY WAYNA CHIKANQANA,5246,CONTINUEMOS JUNTOS,2991,M,36,33,Male,"1,283","72,002","-12,230731","2,9100695","6,133653","0,652",84,149,"1,773809524",88,149,"1,693181818","87,25881296","147,9333321","1,695339727",1,0,,0,
272503,SANTANDER,27,BOLIVAR,25,03,PEDRO ARIEL ARIZA PINZON,392,PARTIDO CONSERVADOR COLOMBIANO,2,M,35,45,Male,"0,104","72,006","12,5367155","-1,9408059","-7,2876306","1,464",86,166,"1,930232558",93,166,"1,784946237","91,39410169","164,7858777","1,803025301",3,Conservador,Derecha,1,10
480803,LA GUAJIRA,48,DISTRACCION,08,03,YESID JOSE PERALTA SUAREZ,3273,PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U,8,M,55,66,Male,"0,635","72,087","11,996323","-4,9318314","1,2364036","11,405",86,157,"1,825581395",87,157,"1,804597701","87,75653928","156,7908255","1,786656889",1,De la U,Centro,1,6
440702,CAQUETA,44,LA MONTAÑITA,07,02,EDGAR RINCON TORRES,1655,LA MONTAÑITA PARA TODOS,2965,M,48,62,Male,"1,486","72,216","-12,014556","3,8369756","6,9354997","2,695",109,180,"1,651376147",118,180,"1,525423729","113,2739965","179,1658966","1,581703675",3,0,,0,
481304,LA GUAJIRA,48,SAN JUAN DEL CESAR,13,04,ALVARO JOSE DIAZ GUERRA,6760,PARTIDO CONSERVADOR COLOMBIANO,2,M,43,50,Male,"0,232","72,289","12,234427","3,5824122","-8,764434","51,645",71,142,2,78,142,"1,820512821","77,02770074","142,4751013","1,849660576",1,Conservador,Derecha,1,10
401506,ARAUCA,40,CRAVO NORTE,15,06,ANULFO BRICEÑO BRITO,637,TODOS POR CRAVO NORTE,2194,M,38,50,Male,"0,382","72,327","11,640084","6,7029653","-2,7837427","9,238",92,154,"1,673913043",95,154,"1,621052632","96,87911689","153,5268753","1,584726206",3,0,,0,
173704,CHOCO,17,SAN JOSE DEL PALMAR,37,04,YINA MARELVY MORENO MOSQUERA,1340,PARTIDO CONSERVADOR COLOMBIANO,2,F,38,34,Female,"0,142","72,38","12,39293","2,4125278","3,4643772","4,513",64,110,"1,71875",69,110,"1,594202899","68,02791541","110,9471129","1,630905668",1,Conservador,Derecha,0,27
2912708,TOLIMA,29,VILLARRICA,127,08,HERNANDO TRUJILLO TRUJILLO,552,PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U,8,M,49,54,Male,"0,364","72,495","11,9638815","4,8493657","-13,572767","3,143",102,192,"1,882352941",118,192,"1,627118644","112,9975372","193,4436729","1,711928222",3,De la U,Centro,1,4
234604,NARIÑO,23,EL TAMBO,46,04,JAIRO SEBASTIAN ROJAS SOLARTE,4729,UNA NUEVA GENERACION UN NUEVO GOBIERNO,2721,M,30,28,Male,"0,203","72,496","12,134889","3,9675393","-10,540309","2,235",98,175,"1,785714286",106,175,"1,650943396","105,6756812","174,2422567","1,648839682",1,0,,0,
1017604,ANTIOQUIA,101,CAÑASGORDAS,76,04,MARIBEL GUISAO DIAZ,13,PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI,6,F,41,41,Female,"1,266","72,54","-12,442648","0,21223532","9,604077","15,119",90,126,"1,4",101,126,"1,247524752","96,41316482","126,0692331","1,307593557",4,ASI,Izquierda,0,33
10721701,BOYACA,107,RAMIRIQUI,217,01,JOSE MOISES AGUIRRE SANABRIA,3771,PARTIDO LIBERAL COLOMBIANO,1,M,45,43,Male,"0,351","72,55","12,362073","2,1280026","-5,4268446","55,936",112,206,"1,839285714",113,206,"1,82300885","116,605026","205,4549582","1,761973435",1,Liberal,Derecha,1,10
1077801,BOYACA,107,CHIVOR,78,01,DIDIER AURELIO MARTINEZ VARGAS,580,PARTIDO CENTRO DEMOCRATICO,11,M,45,56,Male,"0,269","72,655","12,068997","4,0997524","-6,0246096","18,528",104,203,"1,951923077",108,203,"1,87962963","108,7783349","201,8788121","1,855873344",1,Centro Democrático,Derecha,1,10
135502,CORDOBA,13,SAN PELAYO,55,02,HARVING VLADIMIR ESPITIA ARTEAGA,17933,PARTIDO CONSERVADOR COLOMBIANO,2,M,53,59,Male,"0,34","72,658","12,430497","-1,3913522","-2,3548322","1,477",110,204,"1,854545455",115,204,"1,773913043","116,6696703","203,1703203","1,741415054",1,Conservador,Derecha,1,10
600101,AMAZONAS,60,LETICIA,01,01,JORGE LUIS MENDOZA MUÑOZ,5286,PARTIDO LIBERAL COLOMBIANO,1,M,33,30,Male,"0,049","72,717","12,059311","4,287647","-4,42147","1,564",96,169,"1,760416667",99,169,"1,707070707","101,9432604","167,4948405","1,643020244",1,Liberal,Derecha,0,9
297608,TOLIMA,29,Mariquita,76,08,JUAN CARLOS CASTAÑO POSADA,4696,PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U,8,M,43,55,Female,"0,097","72,759","12,451681","1,337637","-9,639187","5,289",87,165,"1,896551724",96,165,"1,71875","93,97642245","164,679805","1,752352353",1,De la U,Centro,1,4
2912106,TOLIMA,29,VENADILLO,121,06,CLAUDIA ESPERANZA BONILLA VASQUEZ,140,PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI,6,F,51,67,Female,"0,372","72,775","12,449998","-0,95869213","-1,5466973","0,343",47,77,"1,638297872",48,77,"1,604166667","47,46872621","76,91796232","1,620392382",5,ASI,Izquierda,0,35
1524102,CUNDINAMARCA,15,SILVANIA,241,02,JUAN DE JESUS PULIDO GARZON,203,PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI,6,M,55,61,Male,"0,359","72,779","-12,0157995","4,1735144","0,79868186","72,891",88,136,"1,545454545",89,136,"1,528089888","89,45134603","135,9310302","1,51960855",5,ASI,Izquierda,0,17
10116804,ANTIOQUIA,101,PUERTO NARE,168,04,JAMES ARBEY MEJIA FRANCO,384,PARTIDO CONSERVADOR COLOMBIANO,2,M,42,33,Male,"0,361","72,88","12,200569","2,797666","-12,277307","25,92",68,131,"1,926470588",81,131,"1,617283951","76,43907081","132,4695245","1,733008043",3,Conservador,Derecha,1,10
10129501,ANTIOQUIA,101,YARUMAL,295,01,CARLOS GUILLERMO ATEHORTUA QUICENO,4949,PARTIDO CENTRO DEMOCRATICO,11,M,56,52,Male,"0,102","72,961","-11,7563305","5,642546","2,0449154","31,428",81,122,"1,50617284",82,122,"1,487804878","82,12595277","121,9579886","1,485011553",2,Centro Democrático,Derecha,0,9
212503,MAGDALENA,21,EL BANCO,25,03,RONALD DARIO FLOREZ SIERRA,7543,PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI,6,M,35,29,Male,"0,358","72,999","12,12017","-3,1829293","-3,4285865","2,111",91,163,"1,791208791",93,163,"1,752688172","93,34890587","162,5886398","1,741730535",2,ASI,Izquierda,1,14
10713601,BOYACA,107,LA UVITA,136,01,VICTOR MANUEL ROSAS HERNANDEZ,517,PARTIDO CENTRO DEMOCRATICO,11,M,59,55,Male,"0,145","73,177","-12,155864","-2,8912976","-3,4342349","9,59",86,155,"1,802325581",93,155,"1,666666667","91,09580999","155,9197095","1,71160133",2,Centro Democrático,Derecha,1,10
316401,VALLE,31,JAMUNDI,64,01,MARLENY MUÑOZ SANCHEZ,15862,PARTIDO LIBERAL COLOMBIANO,1,F,63,47,Female,"1,012","73,288","-12,266102","-0,7386218","-0,24358845","14,131",61,95,"1,557377049",62,95,"1,532258065","61,97393124","95,05015835","1,533711941",2,Liberal,Derecha,0,27
295205,TOLIMA,29,FLANDES,52,05,ANA JUDITH GAMBOA MANTILLA,3003,PARTIDO CONSERVADOR COLOMBIANO - ASI,2164,F,40,37,Female,"0,036","73,353","11,95259","-4,089171","-7,443405","74,072",75,140,"1,866666667",86,140,"1,627906977","80,61161927","139,2089035","1,726908661",3,0,Derecha,1,28
540301,GUAVIARE,54,CALAMAR,03,01,JUAN CARLOS CABALLERO ORDOÑEZ,1328,PARTIDO LIBERAL COLOMBIANO,1,M,32,41,Male,"0,537","73,479","-11,619758","5,3672943","7,543834","1,61",71,138,"1,943661972",75,138,"1,84","74,84915291","136,936855","1,829504405",2,Liberal,Derecha,1,10
1072203,BOYACA,107,BOAVITA,22,03,MARIO ROSAS BERMUDEZ,54,POR LA DIGNIDAD DE UN PUEBLO PDP,475,M,49,55,Male,"0,32","73,506","12,230889","1,5593091","-8,510175","0,445",88,148,"1,681818182",94,148,"1,574468085","92,9504865","147,8503111","1,59063515",4,0,,0,
155204,CUNDINAMARCA,15,CHAGUANI,52,04,FREDY GILDARDO GONZALEZ RAMOS,67,PARTIDO ALIANZA VERDE,4,M,23,36,Male,"0,347","73,53","-11,006917","8,211452","6,0530252","64,627",58,105,"1,810344828",58,105,"1,810344828","60,10195716","104,0982504","1,73202763",6,Alianza Verde,Izquierda,1,16
2812005,SUCRE,28,PALMITO,120,05,LIDA EUGENIA MONTERROZA BALETA,222,PARTIDO ADA,16,F,48,50,Female,"0,371","73,592","12,232809","1,3190315","-12,586732","16,485",99,164,"1,656565657",111,164,"1,477477477","107,7345372","164,4169741","1,526130601",5,0,,0,
2820003,SUCRE,28,SAN MARCOS,200,03,ANUAR YAMIL ARABIA ORTEGA,9408,PARTIDO CENTRO DEMOCRATICO,11,M,41,48,Male,"0,299","73,625","11,939368","3,5223546","-11,619054","65,275",147,288,"1,959183673",168,288,"1,714285714","162,5168618","286,7306823","1,764313433",1,Centro Democrático,Derecha,1,10
641304,PUTUMAYO,64,SAN FRANCISCO,13,04,EDISON GONZALEZ BERNATE,8,PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U,8,M,38,40,Male,"0,309","73,637","11,579525","5,5789766","-6,684995","9,822",98,173,"1,765306122",103,173,"1,67961165","103,3870677","172,4058556","1,667576608",5,De la U,Centro,0,3
481201,LA GUAJIRA,48,LA JAGUA DEL PILAR,12,01,WALDIN SOTO DURAN,1591,PARTIDO LIBERAL COLOMBIANO,1,M,48,43,Male,"0,308","73,678","12,195235","-1,5562279","-8,458465","17,052",95,182,"1,915789474",101,182,"1,801980198","101,1741898","181,1970805","1,790941749",1,Liberal,Derecha,1,10
278204,SANTANDER,27,FLORIDABLANCA,82,04,JUAN CARLOS AYALA SUAREZ,7091,PARTIDO COLOMBIA RENACIENTE,15,M,39,47,Male,"0,358","73,698","12,056586","2,5373425","-5,5306635","4,516",75,143,"1,906666667",79,143,"1,810126582","78,40961679","142,3343008","1,815265865",5,0,,1,
1265006,CESAR,12,PAILITAS,650,06,CARLOS JAVIER TORO VELASQUEZ,6389,JUNTOS POR PAILITAS,3099,M,31,28,Male,"0,357","73,735","9,052106","13,460821","-12,460382","69,404",74,149,"2,013513514",89,149,"1,674157303","84,33977346","150,0214239","1,778774329",1,0,,1,
1527101,CUNDINAMARCA,15,TABIO,271,01,BLANCA FLOR JULIO GIRALDO,378,PARTIDO CENTRO DEMOCRATICO,11,F,54,59,Female,"0,688","73,782","12,051634","-2,0459805","-0,116086744","77,206",78,135,"1,730769231",85,135,"1,588235294","85,04237352","134,9673054","1,587059484",6,Centro Democrático,Derecha,0,27
120104,CESAR,12,VALLEDUPAR,01,04,MELLO  CASTRO GONZALEZ,72523,PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U,8,M,35,28,Male,"1,244","73,808","10,664727","8,639707","-8,1226225","12,715",104,190,"1,826923077",113,190,"1,681415929","112,2819464","190,3545839","1,69532672",1,De la U,Centro,0,1
1036102,ATLANTICO,103,USIACURI,61,02,GUILLERMO DAVID ESCORCIA CAMARGO,19,PARTIDO FUERZA ALTERNATIVA REVOLUCIONARIA DEL COMUN FARC,13,M,57,70,Male,"0,338","73,835","12,322538","0,049148332","-11,507657","10,87",107,174,"1,626168224",113,174,"1,539823009","114,2255394","172,49725","1,510146075",6,0,Izquierda,0,17
313107,VALLE,31,CANDELARIA,31,07,YAMILETH CADENA VARELA,3556,PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI,6,F,41,49,Female,"0,361","73,911","-6,3103185","17,375","10,373183","5,429",108,190,"1,759259259",120,190,"1,583333333","116,4981821","189,9556114","1,630545712",3,ASI,Izquierda,0,33
640105,PUTUMAYO,64,MOCOA,01,05,ORLANDO DIAZ FERREIRA,5718,PARTIDO CONSERVADOR COLOMBIANO,2,M,47,39,Male,"0,368","73,939","11,999788","2,5438287","-8,1545315","29,256",91,184,"2,021978022",96,184,"1,916666667","96,46286287","182,5651258","1,892594936",3,Conservador,Derecha,1,10
238003,NARIÑO,23,LEIVA,80,03,CICERON BOLAÑOS LOPEZ,28,PARTIDO ALIANZA VERDE,4,M,50,55,Male,"0,882","73,947","-11,588899","4,6304708","5,446914","27,007",120,202,"1,683333333",129,202,"1,565891473","124,6789388","202,132042","1,621220424",4,Alianza Verde,Izquierda,0,15
157608,CUNDINAMARCA,15,FACATATIVA,76,08,DIEGO HERNAN GARZON PLAZAS,10533,COALICIÃ“N DIEGO GARZON ALCALDE,2046,M,39,43,Male,"0,404","74,016","10,822033","8,416693","-5,9658175","3,499",99,189,"1,909090909",102,189,"1,852941176","103,6605797","188,6000018","1,819399451",2,0,,1,
10122601,ANTIOQUIA,101,SAN CARLOS,226,01,CRISTIAN MAURICIO BURITICA GARCIA,2083,PARTIDO CENTRO DEMOCRATICO,11,M,31,38,Male,"0,666","74,023","-12,04555","-1,6938399","11,620563","6,565",99,183,"1,848484848",110,183,"1,663636364","106,8408431","182,0690655","1,704114832",3,Centro Democrático,Derecha,1,10
153703,CUNDINAMARCA,15,CAQUEZA,37,03,JAIME HERNANDO CARRILLO VELASQUEZ,4637,OPORTUNIDAD PARA TODOS,2082,M,50,58,Male,"0,208","74,029","-11,244344","-6,8212748","5,7290926","6,296",68,128,"1,882352941",72,128,"1,777777778","71,05439033","127,8597663","1,799463281",1,0,,1,
298207,TOLIMA,29,NATAGAIMA,82,07,LAURA PATRICIA AYERBE CORTES,1277,PARTIDO CONSERVADOR COLOMBIANO -  PU,2162,F,51,36,Female,"0,56","74,069","-12,118064","-1,1446629","4,718952","57,848",77,127,"1,649350649",79,127,"1,607594937","80,54210777","125,5822811","1,559212747",4,0,,0,
1018202,ANTIOQUIA,101,El Carmen de Viboral,82,02,VICENTE DE JESUS ARCILA GIRALDO,4449,PARTIDO ALIANZA VERDE,4,M,30,21,Male,"0,054","74,125","12,17711","-1,2019621","-11,476417","26,27",94,182,"1,936170213",106,182,"1,716981132","102,2678216","180,748791","1,767406288",3,Alianza Verde,Izquierda,1,14
233901,NARIÑO,23,CUMBITARA,39,01,JUAN CARLOS RODRIGUEZ GOMEZ,2261,PARTIDO CAMBIO RADICAL,3,M,39,47,Male,"0,346","74,192","11,199967","-6,737639","-7,8356013","39,787",81,143,"1,765432099",82,143,"1,743902439","85,0153195","141,3921926","1,663137813",2,Cambio Radical,Centro,0,3
10114001,ANTIOQUIA,101,GUADALUPE,140,01,CESAR AUGUSTO AGUDELO METRIO,1502,PARTIDO LIBERAL COLOMBIANO,1,M,56,67,Male,"1,099","74,205","-11,959536","-1,5025382","-0,20597619","0,419",72,122,"1,694444444",72,122,"1,694444444","72,13614303","122,0171864","1,691484758",1,Liberal,Derecha,0,11
317904,VALLE,31,PALMIRA,79,04,GIOVANNY MONCAYO VELEZ,15522,UN CAMBIO CON SEGURIDAD,2704,M,55,61,Male,"0,208","74,24","11,572977","4,9494","-8,163009","6,065",89,149,"1,674157303",93,149,"1,602150538","93,20989765","148,3422874","1,591486432",3,0,,0,
2716005,SANTANDER,27,PIEDECUESTA,160,05,JORGE ARMANDO NAVAS GRANADOS,25505,PIEDECUESTA LA FUERZA DEL PROGRESO,4033,M,45,40,Male,"0,293","74,242","11,372338","5,914629","-15,403704","35,063",104,177,"1,701923077",123,177,"1,43902439","119,1230459","181,5322037","1,523904988",2,0,,0,
643002,PUTUMAYO,64,VILLAGARZON,30,02,LUIS EDUARDO GARCIA FRANCO,3851,PARTIDO CONSERVADOR COLOMBIANO,2,M,54,51,Male,"0,359","74,273","-12,210035","0,17281659","5,6522965","32,918",96,167,"1,739583333",99,167,"1,686868687","99,27590749","166,0895409","1,673009546",2,Conservador,Derecha,0,9
10117202,ANTIOQUIA,101,LIBORINA,172,02,ADRIANA MARIA MAYA GALLEGO,3277,PARTIDO ADA,16,F,44,34,Female,"0,374","74,333","-11,943141","-2,2951646","0,17962714","1,603",87,134,"1,540229885",90,134,"1,488888889","90,0936101","133,9617205","1,486917001",1,0,,0,
1011902,ANTIOQUIA,101,ANDES,19,02,CARLOS ALBERTO OSORIO CALDERON,7105,ANDES-ANTIOQUIA,2008,M,38,45,Male,"0,368","74,354","12,033869","1,5627352","-9,573398","20,929",239,484,"2,025104603",261,484,"1,85440613","260,285552","482,9140783","1,85532418",1,0,,1,
159405,CUNDINAMARCA,15,FUSAGASUGA,94,05,OMAR ORLANDO ORTIZ ORTIZ,2822,PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI,6,M,37,42,Female,"0,426","74,368","11,674958","3,983304","-4,856766","12,017",87,152,"1,747126437",89,152,"1,707865169","90,24355695","151,7928992","1,682035863",5,ASI,Izquierda,0,15
191602,HUILA,19,ALTAMIRA,16,02,EFRAIN CALDERON LONDOÑO,1266,PARTIDO CONSERVADOR COLOMBIANO,2,M,40,37,Male,"0,483","74,373","10,484564","9,235828","0,8143071","34,661",112,197,"1,758928571",124,197,"1,588709677","123,3905786","197,1364347","1,597661969",1,Conservador,Derecha,0,9
135804,CORDOBA,13,TIERRALTA,58,04,DANIEL ENRIQUE MONTERO MONTES,24031,TIERRA ALTA SI SE PUEDE,4282,M,43,50,Male,"0,567","74,418","-11,264517","6,0087857","4,209034","3,96",93,156,"1,677419355",98,156,"1,591836735","95,90517546","156,0930232","1,62757664",1,0,,0,
4684003,CASANARE,46,TAMARA,840,03,ANGELA ROBIRA DURAN OVEJERO,552,PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U,8,F,35,46,Female,"0,037","74,424","12,198481","-0,43354708","-11,089899","7,727",102,182,"1,784313725",106,182,"1,716981132","109,9051094","180,524929","1,642552653",3,De la U,Centro,0,21
642503,PUTUMAYO,64,PUERTO GUZMAN,25,03,ALBEIRO YOVANI CORTES DELGADO,3003,PARTIDO CAMBIO RADICAL,3,M,44,64,Male,"1,294","74,428","11,578584","-3,61314","-5,555077","3,08",85,175,"2,058823529",92,175,"1,902173913","89,24732913","174,9525512","1,960311338",2,Cambio Radical,Centro,1,6
